Sensor,Pressao,Wavelet,Status_IA,Target,Status_Sistema
ESP_01,6.03661,-0.733,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.187991,-0.84,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.063767,-0.7522,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180931,-0.835,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.054812,-0.7459,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.224109,-0.8656,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.047729,-0.7409,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.214287,-0.8586,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036512,-0.7329,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.208045,-0.8542,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031395,-0.7293,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.198632,-0.8476,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.03661,-0.733,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.190343,-0.8417,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.064259,-0.7525,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.181545,-0.8355,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036904,-0.7332,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.226053,-0.867,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031296,-0.7292,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.218073,-0.8613,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.041824,-0.7367,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.208147,-0.8543,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035134,-0.732,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.198734,-0.8476,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037889,-0.7339,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.191674,-0.8426,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.064358,-0.7526,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180726,-0.8349,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036708,-0.7331,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.228611,-0.8688,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.050385,-0.7427,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.220732,-0.8632,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031592,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.210501,-0.856,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035724,-0.7324,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.202827,-0.8505,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.03169,-0.7295,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.191981,-0.8429,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.065242,-0.7532,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.182056,-0.8358,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035822,-0.7324,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.230453,-0.8701,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.052451,-0.7442,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.221244,-0.8635,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.043793,-0.7381,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.213468,-0.8581,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.0372,-0.7334,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.204259,-0.8515,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.03169,-0.7295,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.194539,-0.8447,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.068194,-0.7553,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.187172,-0.8395,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.06111,-0.7503,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.231885,-0.8711,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.053041,-0.7446,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.22237,-0.8643,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.045367,-0.7392,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.212241,-0.8572,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.038676,-0.7345,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.204566,-0.8518,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.03169,-0.7295,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.194232,-0.8444,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.068687,-0.7557,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.185637,-0.8384,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.0617,-0.7507,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.231271,-0.8706,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036019,-0.7326,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.223495,-0.8651,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035822,-0.7324,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.185842,-0.8385,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.039562,-0.7351,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.205692,-0.8526,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031493,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.196585,-0.8461,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.070261,-0.7568,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.187683,-0.8398,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035921,-0.7325,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.181851,-0.8357,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.055798,-0.7466,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.223393,-0.8651,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031493,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.214082,-0.8585,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.040152,-0.7355,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.206409,-0.8531,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031395,-0.7293,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.196381,-0.846,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.07095,-0.7573,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.188911,-0.8407,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037004,-0.7333,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.181237,-0.8353,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.05678,-0.7473,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.226667,-0.8674,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.048614,-0.7415,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.215924,-0.8598,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.041038,-0.7361,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.207534,-0.8539,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031788,-0.7296,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.202213,-0.8501,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.073016,-0.7587,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.192186,-0.843,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.064259,-0.7525,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.183284,-0.8367,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.05678,-0.7473,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.228305,-0.8685,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.049795,-0.7423,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.21797,-0.8612,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037298,-0.7335,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.207841,-0.8541,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.034642,-0.7316,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.199963,-0.8485,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.074492,-0.7598,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.193925,-0.8442,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.065734,-0.7536,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.181647,-0.8356,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035429,-0.7322,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.225439,-0.8665,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.051074,-0.7432,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.219403,-0.8622,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.043596,-0.7379,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.210807,-0.8562,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035626,-0.7323,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.202929,-0.8506,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031592,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.193618,-0.844,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.067013,-0.7545,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.182875,-0.8364,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037004,-0.7333,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.231783,-0.871,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.05186,-0.7438,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.221961,-0.8641,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037495,-0.7336,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.21531,-0.8594,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037102,-0.7333,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.189628,-0.8412,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031887,-0.7297,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.187888,-0.84,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.034642,-0.7316,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.187172,-0.8395,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.061307,-0.7505,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.232602,-0.8716,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.052845,-0.7445,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.185842,-0.8385,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031592,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.213673,-0.8582,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.038184,-0.7341,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.183386,-0.8368,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031395,-0.7293,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.197915,-0.8471,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.069178,-0.756,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.187479,-0.8397,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.0617,-0.7507,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.182772,-0.8363,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.054518,-0.7457,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.224825,-0.8661,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.047138,-0.7404,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.215003,-0.8591,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.039168,-0.7348,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.205999,-0.8528,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031592,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.189628,-0.8412,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.069868,-0.7565,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.191572,-0.8426,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036904,-0.7332,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.184307,-0.8374,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.055108,-0.7461,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.227588,-0.868,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.047531,-0.7407,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.216845,-0.8604,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.039463,-0.735,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.208455,-0.8545,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031493,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.199041,-0.8479,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.072425,-0.7583,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.190446,-0.8418,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.063963,-0.7523,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.183795,-0.8371,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.05688,-0.7473,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.226872,-0.8675,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.048516,-0.7414,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.191469,-0.8425,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.041234,-0.7363,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.189013,-0.8408,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031493,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.201599,-0.8497,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.034839,-0.7317,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.193413,-0.8439,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.064751,-0.7529,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.182261,-0.836,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.057273,-0.7476,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.229123,-0.8691,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.049893,-0.7424,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.221551,-0.8638,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.042218,-0.737,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.210807,-0.8562,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.034347,-0.7314,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.204361,-0.8516,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.073409,-0.759,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.193925,-0.8442,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.065833,-0.7537,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.182671,-0.8363,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.058847,-0.7487,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.229635,-0.8695,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.050975,-0.7432,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.221756,-0.8639,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.043103,-0.7376,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.212444,-0.8573,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035724,-0.7324,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.204566,-0.8518,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.07459,-0.7598,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.196074,-0.8458,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037987,-0.734,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.186967,-0.8393,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.059438,-0.7491,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.232705,-0.8717,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.051566,-0.7436,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.221756,-0.8639,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.043891,-0.7381,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.189731,-0.8413,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.03661,-0.733,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.206409,-0.8531,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.03169,-0.7295,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.196483,-0.846,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.068687,-0.7557,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.186353,-0.8389,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036807,-0.7331,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.233114,-0.8719,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.052451,-0.7442,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.224212,-0.8656,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.045072,-0.739,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.216026,-0.8599,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037889,-0.7339,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.189832,-0.8413,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031887,-0.7297,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.19679,-0.8463,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.068589,-0.7556,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.190549,-0.8418,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.061406,-0.7505,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.183386,-0.8368,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.053927,-0.7452,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.227384,-0.8679,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.046252,-0.7398,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.21531,-0.8594,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.038676,-0.7345,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.207022,-0.8535,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031199,-0.7292,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.201804,-0.8498,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.070457,-0.7569,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.189219,-0.8409,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.06298,-0.7516,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.182465,-0.8361,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.054911,-0.7459,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.227486,-0.868,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.047138,-0.7404,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.218993,-0.862,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.040349,-0.7356,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.210296,-0.8558,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.03169,-0.7295,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.202623,-0.8504,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036314,-0.7328,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.191981,-0.8429,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.063963,-0.7523,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.185535,-0.8383,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.055895,-0.7466,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.228508,-0.8687,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.04891,-0.7417,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.219505,-0.8623,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.040545,-0.7358,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.209171,-0.855,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031493,-0.7294,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.201804,-0.8498,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.07213,-0.7581,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.196074,-0.8458,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.064062,-0.7524,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.183897,-0.8371,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.057371,-0.7477,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.228611,-0.8688,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.0495,-0.7421,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.220835,-0.8633,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.041627,-0.7365,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.212343,-0.8573,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.034051,-0.7312,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.201906,-0.8499,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036904,-0.7332,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.193618,-0.844,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.06603,-0.7538,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.184921,-0.8379,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.058257,-0.7483,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.229021,-0.869,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.050287,-0.7427,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.223495,-0.8651,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.043005,-0.7375,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.21398,-0.8584,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035331,-0.7321,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.204771,-0.8519,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.074393,-0.7597,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.197813,-0.847,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.038774,-0.7345,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.185331,-0.8382,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.059043,-0.7489,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.232499,-0.8715,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.051467,-0.7435,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.2237,-0.8653,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.044088,-0.7383,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.215616,-0.8596,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036314,-0.7328,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.184511,-0.8376,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031985,-0.7297,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.198837,-0.8477,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.067604,-0.7549,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.190958,-0.8421,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.059831,-0.7494,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.233625,-0.8723,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.053239,-0.7448,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.225235,-0.8664,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.044678,-0.7387,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.216231,-0.86,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037791,-0.7338,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.207227,-0.8536,ALERTA: Instabilidade de Fluxo,0,NORMAL
